,id,opening_name
5223,ZysZ7aJQ,Reti Opening
5224,owfDcD0L,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav
5225,cZT8snfv,Reti Opening: Advance Variation
5226,lVbiTfW5,Sicilian Defense: Old Sicilian
5227,WzNXPzOs,Paleface Attack
5228,fLUjrvO8,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
5229,WBacmrdA,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
5230,GvUhw5Zq,Reti Opening: Reti Accepted
5231,r8K0Sf99,Sicilian Defense: Paulsen Variation |  Normal Variation
5232,E9N9iAlK,Reti Opening
5233,sl0tTVqz,Zukertort Opening: Slav Invitation
5234,pQ0pfmvG,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
5235,07SbKzP4,Semi-Slav Defense: Main Line
5236,LWQeC2ep,English Opening: Symmetrical Variation
5237,Aqvp5ETC,English Opening: King's English Variation |  Three Knights System
5238,4EJn3FrG,Yusupov-Rubinstein System
5239,bITmsSYL,Italian Game: Anti-Fried Liver Defense
5240,XTrjnTnd,Italian Game: Anti-Fried Liver Defense
5241,t2YM1cP5,Italian Game: Giuoco Pianissimo |  Canal Variation
5242,Optg4SKD,Caro-Kann Defense: Advance Variation |  Short Variation
5243,44eVfkP8,Sicilian Defense: Paulsen Variation
5244,0JRBje4M,Sicilian Defense: Paulsen Variation |  Normal Variation
5245,ZO1lrcV0,Sicilian Defense: Old Sicilian
5246,db72YopS,Sicilian Defense: Bowdler Attack
5247,yv550hMF,Four Knights Game: Italian Variation
5248,moyRGfB6,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
5249,AzKZaw8g,French Defense: Exchange Variation
5250,tKHt8E16,Russian Game: Three Knights Game
5251,VBPIFWXP,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
5252,bUweBXo3,Slav Defense: Quiet Variation |  Pin Defense
5253,ypH4jJjB,Nimzo-Indian Defense
5254,dd9DxmPn,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
5255,eDLkv1kg,Sicilian Defense: Bowdler Attack
5256,G1E0BCyx,Scandinavian Defense: Mieses-Kotroc Variation
5257,4LqUgKgI,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
5258,2LKJw8eH,Nimzo-Indian Defense #2
5259,WcE4sqS3,Sicilian Defense
5260,6ZUB7Hda,Slav Defense #2
5261,OuBmMus8,Italian Game: Anti-Fried Liver Defense
5262,Ve5hxdyU,Sicilian Defense: Bowdler Attack
5263,VcgZvShk,Sicilian Defense: Sozin |  not Scheveningen
5264,dD8NXmIE,Sicilian Defense: Paulsen Variation
5265,0b8o7PwC,Sicilian Defense: Snyder Variation
5266,HVtI0kyd,Giuoco Piano
5267,efIaVrq0,Sicilian Defense: Smith-Morra Gambit
5268,6VF1aJ7O,Queen's Gambit Declined
5269,dRBn8rDm,Nimzo-Indian Defense
5270,JajKyS0B,Pirc Defense #5
5271,3VXr9lfx,Alekhine Defense: Scandinavian Variation
5272,LH2TmTAI,Three Knights Opening
5273,OdtXITK9,Sicilian Defense: Nimzowitsch Variation |  Closed Variation
5274,Gtee7Rcw,Nimzowitsch Defense: Franco-Nimzowitsch Variation
5275,iXHWHtGg,French Defense: Knight Variation
5276,WafQNXJa,Modern Defense
5277,sUuxfKLo,Sicilian Defense: French Variation
5278,btRX748K,Sicilian Defense
5279,Qxs0onHT,Center Game #2
5280,6m6ZIIyl,Queen's Pawn Game: Mason Attack
5281,zOYCgAo7,Sicilian Defense: Nimzowitsch Variation |  Advance Variation
5282,uRUvV5LO,Ruy Lopez: Steinitz Defense
5283,aepqPU8w,Sicilian Defense: Myers Attack
5284,WAqKs7tf,Italian Game
5285,LpKPKN7j,Sicilian Defense: O'Kelly Variation
5286,3ltDbykZ,Sicilian Defense: Wing Gambit |  Marshall Variation
5287,88jYP2R7,Sicilian Defense: French Variation
5288,AyhpVNgU,Italian Game
5289,HM48CPe2,Caro-Kann Defense
5290,1DEPXluE,Slav Defense #2
5291,mDV5w34D,Russian Game: Urusov Gambit
5292,cJZOOzgX,Alekhine Defense: Scandinavian Variation
5293,498hJBAh,Alekhine Defense: John Tracy Gambit
5294,zBqe2I4S,Van't Kruijs Opening
5295,J3JtREZj,Sicilian Defense: Lasker-Dunne Attack
5296,a0wR2srJ,Benoni Defense: Old Benoni
5297,CoPllBz6,Mikenas Defense
5298,IZexjDK9,French Defense: Two Knights Variation
5299,zXNHeEJl,Four Knights Game: Ranken Variation
5300,wrUGowWQ,Sicilian Defense: French Variation
5301,nHSnrCha,Anderssen Opening
5302,yzJrB5Ws,Anderssen Opening
5303,OhQSh8yv,Anderssen Opening
5304,YkmRYw0j,King's Pawn Game: Nimzowitsch Defense
5305,1DngyzrL,Semi-Slav Defense: Main Line
5306,8K4BUCPt,Anderssen Opening
5307,bx0Z93vM,Three Knights Opening
5308,59kbXR9N,King's Pawn Game: Nimzowitsch Defense
5309,sNqyUKIL,Nimzowitsch Defense
5310,aPnS9VLX,Nimzowitsch Defense
5311,TeQAiJJh,Nimzowitsch Defense
5312,0iJfm49Q,Nimzowitsch Defense
5313,7uyLThgu,Caro-Kann Defense: Advance Variation
5314,4u2TvoUT,French Defense: Normal Variation
5315,PdhYpblx,Russian Game: Three Knights Game
5316,uKiIiQFi,Center Game #2
5317,O1Z2TfSn,King's Knight Opening: Normal Variation
5318,hjJEeZiU,Philidor Defense
5319,CJmcdh4f,Slav Defense: Exchange Variation |  Schallopp Variation
5320,HplskEre,Four Knights Game: Italian Variation
5321,YUTBo8bU,King's Pawn Game: Maroczy Defense
5322,8Lpz6aTe,Sicilian Defense: Loewenthal Variation
5323,nG635KA8,Reti Opening
5324,UHurL0yF,King's Gambit
5325,be4k7115,Scotch Game: Classical Variation |  Intermezzo Variation
5326,A8rhRJkB,Scotch Game
5327,6aHAbFv6,King's Pawn Game: Maroczy Defense
5328,TzerPaAt,Queen's Pawn Game: Mason Attack
5329,VF7RHgfO,Gunderam Defense
5330,Qjj8sEIk,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
5331,QsXoSaql,Four Knights Game: Scotch Variation
5332,di2HELNg,Giuoco Piano
5333,zWIldr5P,Queen's Gambit Declined: Semi-Tarrasch Defense |  Pillsbury Variation
5334,q7kFd5x2,Vienna Game
5335,tUjCVsqJ,King's Gambit Declined |  Queen's Knight Defense
5336,sWREKfud,Sicilian Defense: Old Sicilian
5337,yss8gC9l,English Opening: King's English Variation |  Reversed Sicilian
5338,Pf8VbarP,Nimzowitsch Defense: Breyer Variation
5339,cXeSmj9Y,French Defense: Exchange Variation
5340,Q9CScjZF,French Defense: Normal Variation
5341,X2Bu7jwq,French Defense: Advance Variation
5342,7ryxiVbT,King's Pawn Game: Leonardis Variation
5343,poPPti6P,Bishop's Opening
5344,6MNtakFw,King's Pawn Game: Macleod Attack
5345,AiPXVhdm,Ruy Lopez
5346,Rz20eEWW,Sicilian Defense: Hyperaccelerated Pterodactyl
5347,IjjIfviR,Queen's Pawn Game #2
5348,e99Zvuey,Ruy Lopez
5349,dc2KJCrf,Indian Game
5350,nYDvnb2F,Scotch Game
5351,xtHtOgFj,King's Pawn Game: Damiano Defense
5352,2O8oQ5Go,Queen's Pawn Game: Symmetrical Variation
5353,n8KxiJs5,Russian Game: Damiano Variation
5354,u45dnkwn,Alekhine Defense
5355,NrseWJbZ,Vienna Game: Stanley Variation |  Three Knights Variation
5356,R3zaaMnf,Alekhine Defense: Scandinavian Variation
5357,uMePVGzx,Zukertort Opening: Black Mustang Defense
5358,pUg7hByl,King's Pawn Game: Nimzowitsch Defense
5359,Oej5pfX8,Queen's Pawn Game: Chigorin Variation
5360,v67bZv8z,Van Geet Opening: Reversed Nimzowitsch
5361,Zvyx5Mpt,Indian Game
5362,wut5jenA,Alekhine Defense
5363,3kC5Bpdk,Zukertort Opening: Queen's Gambit Invitation
5364,HicyD758,Alekhine Defense: Maroczy Variation
5365,Dh5iuYbd,Zukertort Opening: Pirc Invitation
5366,nj3Dx0uw,Alekhine Defense: Normal Variation
5367,lI6pKSpl,Queen's Pawn Game: Chigorin Variation
5368,DVhWwOvs,Nimzowitsch Defense |  Declined Variation
5369,XlZKyUHO,Alekhine Defense: The Squirrel
5370,rGLkLMQ2,Alekhine Defense: The Squirrel
5371,IJvVn8EM,Zukertort Opening: Black Mustang Defense
5372,nCwYVNIT,Queen's Pawn Game: Chigorin Variation
5373,zkk33R0Z,Van Geet Opening
5374,5gtNuMhB,Torre Attack
5375,WKUyFUnl,Alekhine Defense: Normal Variation
5376,oQviWdet,Reti Opening #2
5377,zdmtpaYr,Scandinavian Defense
5378,inGxndvk,Philidor Defense #2
5379,kmhJ0HpD,French Defense #2
5380,wud6yne9,French Defense #2
5381,LwDjgMUN,Ware Opening
5382,E1pnNfzn,Four Knights Game: Italian Variation
5383,HOyZawgT,Queen's Gambit Declined
5384,KVUnajds,Nimzowitsch Defense |  Declined Variation
5385,AUD5MAeQ,London System
5386,q4HgxAMD,Sicilian Defense: Paulsen Variation
5387,JrAjd4B6,Scotch Game: Scotch Gambit
5388,dwGtXtBG,Queen's Pawn
5389,4ih7GF6H,Owen Defense
5390,h7WPr0QV,Queen's Gambit Declined
5391,MxHYQ3gI,Scotch Game: Scotch Gambit
5392,4IbrlaHJ,King's Indian Defense: Zinnowitz Variation
5393,jPYQfxD4,Englund Gambit
5394,XWKS8u5v,Van't Kruijs Opening
5395,FDHd0yRf,Sicilian Defense: Bowdler Attack
5396,Tm9FnTkP,Modern Defense
5397,ngD6Pt2d,Sicilian Defense: O'Kelly Variation |  Normal System
5398,3liaX0lR,Queen's Gambit Refused: Marshall Defense
5399,evTJ06D5,French Defense: Carlson Gambit
5400,w32ByeXT,Caro-Kann Defense
5401,nOAcuZ7Y,King's Knight Opening
5402,4tcYYgnP,St. George Defense
5403,CBxKbsYj,Rat Defense: Small Center Defense
5404,uqq57W3V,Van't Kruijs Opening
5405,eBRGiAzm,Three Knights Opening
5406,VjoCeF7u,Caro-Kann Defense: Exchange Variation
5407,2ZN3l5z4,King's Pawn Game: Tayler Opening
5408,bK1u2wYn,Three Knights Opening
5409,PgCQgXoQ,King's Indian Attack
5410,6EkLMmU5,Philidor Defense #2
5411,Q5FXOu1K,Slav Defense: Three Knights Variation
5412,BPg0pKCL,Four Knights Game
5413,09fzI0ta,Queen's Gambit Declined
5414,l6ld8oKZ,Blackmar-Diemer Gambit
5415,NSklHTPJ,Italian Game: Giuoco Pianissimo
5416,n2xDm4uq,Sicilian Defense
5417,5iRRxP6f,Alekhine Defense: Maroczy Variation
5418,GWyebKUp,Caro-Kann Defense: Breyer Variation
5419,UAyNP5uD,Queen's Pawn Game: Chigorin Variation
5420,FUtKNNSf,Scandinavian Defense: Mieses-Kotroc Variation
5421,0vSN6TVh,Philidor Defense #2
5422,TJeQKTDp,Philidor Defense #2
5423,z8ilhy4G,Sicilian Defense: Closed Variation |  Traditional
5424,JVV78yDG,Caro-Kann Defense: Tartakower Variation
5425,ZOQ2DVKU,Philidor Defense #2
5426,V5qVe62M,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
5427,SFhda91Z,Caro-Kann Defense: Karpov Variation
5428,nSvKFzXI,Philidor Defense #2
5429,Wk7jfbfU,Sicilian Defense
5430,dVmZHywv,Philidor Defense #2
5431,nKlIr6Zd,Queen's Gambit Declined: Normal Defense
5432,CqTeVNC1,Queen's Gambit Declined: Queen's Knight Variation
5433,YgTzTknz,Three Knights Opening: Steinitz Defense
5434,t4d1mz2n,Caro-Kann Defense
5435,lNZODk1a,Hungarian Opening
5436,r6B8Ic6P,Ruy Lopez: Schliemann Defense
5437,mtqeo7IP,King's Indian Defense: Four Pawns Attack |  Normal Attack
5438,oxGgXEO5,Torre Attack
5439,TstWW48O,Caro-Kann Defense: Advance Variation
5440,kuw0jpH8,Sicilian Defense
5441,LNn2rnqb,Torre Attack
5442,i5FvJJ1h,Caro-Kann Defense: Classical |  Spassky Variation
5443,bsAA1WgB,Queen's Pawn Game: Mason Attack
5444,JgOfRPyn,King's Indian Defense: Accelerated Averbakh Variation
5445,cg6IEY46,Queen's Gambit Accepted: Rosenthal Variation
5446,qq6OX1rr,Hungarian Opening: Indian Defense
5447,VB13RMHj,Horwitz Defense
5448,8zT6I9mh,Queen's Pawn Game: Symmetrical Variation
5449,5kxkjPFg,Caro-Kann Defense: Exchange Variation
5450,3Z925I8T,Semi-Slav Defense: Main Line
5451,oSkmipx4,Scandinavian Defense: Modern Variation |  Gipslis Variation
5452,g3NZ6L6m,Indian Game
5453,FxzMfNlo,Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense
5454,A3zvbpkF,Queen's Gambit Declined
5455,Suq0mRGy,Caro-Kann Defense: Panov Attack |  Gunderam Attack
5456,GGL3au8b,Torre Attack
5457,M9fcGFRd,Caro-Kann Defense: Hillbilly Attack
5458,VVKY2iMm,Torre Attack
5459,0Y3l5UpU,St. George Defense
5460,hwy6SsRr,St. George Defense
5461,pFsFrttE,St. George Defense
5462,QjqIySkz,St. George Defense
5463,RQWLiLP1,St. George Defense
5464,FuctUjT8,St. George Defense
5465,PQlrmaLS,Queen's Gambit Declined: Modern Variation
5466,5xcejyZz,Russian Game: Three Knights Game
5467,iHTW8qwb,Queen's Gambit Declined: Modern Variation
5468,KO0lkNjc,Italian Game: Two Knights Defense |  Modern Bishop's Opening
5469,dRQdwTaj,Hungarian Opening: Symmetrical Variation
5470,7PVvWVMv,Old Benoni Defense
5471,KOsS9PcV,Queen's Gambit Accepted: Central Variation |  Greco Variation
5472,tWHeECXV,Philidor Defense: Nimzowitsch Variation
5473,Ou8A8uvd,Englund Gambit Declined |  Reversed French
5474,rmNDttEt,Russian Game: Karklins-Martinovsky Variation
5475,GjSwxdzY,Queen's Pawn Game
5476,0olUXC0C,King's Knight Opening: Normal Variation
5477,Ph5ZNbzU,Sicilian Defense: Bowdler Attack
5478,XfUd7rF4,Petrov's Defense #4
5479,FBnA4XJ4,Petrov's Defense #4
5480,VqGAQblR,Queen's Pawn Game #2
5481,VxCTVvN9,Queen's Gambit Accepted
5482,GRZZ1Yno,Queen's Pawn Game: Chigorin Variation
5483,624khfjJ,Trompowsky Attack: Classical Defense |  Big Center Variation
5484,JBRRjZox,Three Knights Opening
5485,UEU38SNx,French Defense: Tarrasch Variation
5486,2gIyDXAh,Anderssen Opening
5487,iiinWFSk,Modern Defense: Mongredien Defense #2
5488,74pigEaM,Vienna Game: Zhuravlev Countergambit #2
5489,Ya23pK9T,Queen's Gambit Accepted: Normal Variation
5490,7YHyNLnX,King's Pawn Game: Wayward Queen Attack
5491,GBtWrnFR,King's Pawn Game: Wayward Queen Attack
5492,cw2huOdb,Scotch Game
5493,4qWmkJcX,Nimzowitsch Defense: Pseudo-Spanish Variation
5494,BUJ1djql,Center Game: Paulsen Attack Variation
5495,j6YsVT8z,Center Game #2
5496,cbsKbsCn,King's Pawn
5497,Z5bwx2wW,Ruy Lopez: Berlin Defense #2
5498,jkBxWFiY,Sicilian Defense: Bowdler Attack
5499,28gf4cw0,Italian Game: Anti-Fried Liver Defense
5500,u4bbL7s5,Queen's Gambit Refused: Chigorin Defense
5501,xrmR0nj4,Sicilian Defense: Smith-Morra Gambit
5502,0OWYjmde,Sicilian Defense: Old Sicilian
5503,sr8UP7It,Horwitz Defense
5504,taJyEmUO,Queen's Pawn Game: Mason Attack
5505,HRPi7TrQ,Sicilian Defense: Hyperaccelerated Fianchetto
5506,rJcEBJBt,English Opening: Symmetrical Variation
5507,m8B6Use4,Slav Defense #3
5508,pLcSQsY4,Queen's Pawn Game: Mason Attack
5509,NUsbYwp6,Sicilian Defense: Bowdler Attack
5510,AVI19Y4E,Indian Game
5511,TtHyOAW9,Dutch Defense
5512,IGtPhdkR,Sicilian Defense: Open #3
5513,c9SiOFTa,Dutch Defense
5514,OMcc1hiD,Horwitz Defense
5515,nQrGebim,Queen's Pawn Game: Zukertort Variation
5516,WAbJI3cD,English Defense #2
5517,Tt8Kb3nS,Sicilian Defense: Old Sicilian
5518,seMNNCJi,Queen's Pawn Game: Steinitz Countergambit
5519,RFab1IJW,Slav Defense: Exchange Variation |  Schallopp Variation
5520,tX2naeOg,Indian Game
5521,ki0jLhS6,Horwitz Defense
5522,GFxOcKUq,Queen's Pawn Game: Mason Attack
5523,jNrWtGX5,Queen's Pawn
5524,Js7pN7KZ,Slav Defense
5525,nNk9MHI5,Sicilian Defense: Old Sicilian
5526,6R2v67bn,Horwitz Defense
5527,19ArzwYS,Sicilian Defense
5528,ZtYZePhU,Sicilian Defense
5529,oCv2R2MR,Indian Game
5530,aCXlyQOU,Queen's Pawn Game: Zukertort Variation
5531,n4V0dedC,Indian Game
5532,8KmzBZ9y,Modern Defense
5533,SIKRcEMD,Sicilian Defense: Bowdler Attack
5534,lJ3ZKDw6,Queen's Pawn Game: Mason Attack
5535,a9glB1SK,Sicilian Defense #2
5536,wq9z5sz4,Queen's Pawn Game: Mason Attack
5537,5xV6FbGu,Englund Gambit Complex: Englund Gambit
5538,gET1dSMU,Blackmar-Diemer Gambit: Teichmann Variation
5539,0zhnlKaU,Sicilian Defense: McDonnell Attack
5540,fY46oypq,Sicilian Defense: Open #3
5541,YATj1f7y,Horwitz Defense
5542,Zc0rnHR7,Slav Defense: Quiet Variation |  Pin Defense
5543,XtBaqhPa,Horwitz Defense
5544,tA2titOK,Queen's Pawn Game: Mason Attack
5545,k3ZdA5JN,Sicilian Defense: Modern Variations |  Main Line
5546,iizS8jej,Caro-Kann Defense
5547,GHDD6TVr,Sicilian Defense
5548,1Bl8n99U,Mieses Opening
5549,JROlKBan,Owen Defense
5550,5ozAAbRu,Anderssen Opening
5551,YLU8ByvP,Philidor Defense #3
5552,duGWb6s7,Sicilian Defense
5553,wOEXW9Kt,Queen's Pawn Game: Krause Variation
5554,JO133Y1i,Queen's Gambit Declined
5555,a9Yi2qLU,Ruy Lopez: Exchange Variation |  Normal Variation
5556,rXKSU3nF,Queen's Gambit Refused: Marshall Defense
5557,mepGbyy1,Queen's Pawn Game: London System
5558,PpdQylxJ,Sicilian Defense: Paulsen Variation
5559,P9Tg3bIy,Sicilian Defense: Bowdler Attack
5560,HbKMqUDU,Philidor Defense: Nimzowitsch Variation #2
5561,dmrGSE5L,Sicilian Defense: Bowdler Attack
5562,EdgBgzL0,Old Indian Defense
5563,MBbbCChu,Sicilian Defense: Smith-Morra Gambit #2
5564,JbFacjLX,Sicilian Defense: Franco-Sicilian Variation
5565,C8aqJ7wX,King's Knight Opening
5566,MDLDX0v7,Sicilian Defense
5567,D9NxM2ns,Sicilian Defense: Paulsen Variation |  Normal Variation
5568,bdDOt3Ay,Zukertort Opening: Reversed Mexican Defense
5569,FemhhNnb,Caro-Kann Defense: Advance Variation
5570,dStdaoBv,Sicilian Defense: McDonnell Attack
5571,8cw0ROzU,Nimzowitsch Defense: Mikenas Variation
5572,TP0I16GS,Italian Game: Two Knights Defense |  Fried Liver Attack
5573,DiA6bC0a,Mieses Opening
5574,IxZtWKs1,Sicilian Defense: Paulsen Variation
5575,Er5CWA1h,Petrov: Modern Attack
5576,a4sUEoII,Ruy Lopez: Bird Variation
5577,6xYZMDHT,Indian Game: London System
5578,Z3CSBGd0,Paleface Attack
5579,Q0GuYyry,Indian Game
5580,s2RDz5a9,King's Pawn Game: McConnell Defense
5581,cwFWHvpF,Queen's Pawn Game: Colle System
5582,rk4DxJ2w,French Defense: Advance Variation |  Euwe Variation
5583,btE5xe8p,Queen's Gambit Declined: Harrwitz Attack
5584,Ep8ixJBd,French Defense: La Bourdonnais Variation
5585,W5sqh5Rc,Queen's Pawn Game: Krause Variation
5586,tN4uylH7,French Defense: La Bourdonnais Variation |  Reuter Gambit
5587,KqTwgzyE,Queen's Pawn Game: Zukertort Variation
5588,MeAbA6iH,Queen's Pawn Game: Colle System
5589,DJ2fpuya,French Defense: Advance Variation #2
5590,TwSyg5gs,Queen's Pawn Game: Zukertort Variation
5591,3cdoYoyn,Horwitz Defense
5592,JS6K3t4g,Queen's Pawn Game: Zukertort Variation
5593,bjv99Aky,Tarrasch Defense: Schara Gambit
5594,zK205VaK,Queen's Gambit Declined: Semi-Tarrasch Defense
5595,57stogOR,Ponziani Opening
5596,GLsCzkuz,Pirc Defense #4
5597,X76L7kAu,Ponziani Opening
5598,d9tfl6mC,Philidor Defense #2
5599,ySqTTXtT,Caro-Kann Defense
5600,4Qm6uRGX,Caro-Kann Defense
5601,U331efsy,Caro-Kann Defense
5602,BR7CzrC2,Queen's Pawn
5603,peqeMUix,Caro-Kann Defense: Breyer Variation
5604,BAapWAKS,Caro-Kann Defense
5605,kdphfdKm,Sodium Attack
5606,rEiap9zj,French Defense: Exchange Variation
5607,K2lbWSKk,Scandinavian Defense: Main Line
5608,9F7DwInO,Scandinavian Defense
5609,rE7XkSTs,Sicilian Defense: Paulsen Variation
5610,xmmUUeKk,Sicilian Defense: Hyperaccelerated Dragon
5611,0cFxy38E,Italian Game: Anti-Fried Liver Defense
5612,yI942cUN,Modern Defense
5613,KrwPLve9,Sicilian Defense
5614,I215nDQO,King's Pawn Game: McConnell Defense
5615,nLRYvkJb,Van't Kruijs Opening
5616,hVEMak9d,Italian Game: Two Knights Defense |  Lolli Attack
5617,W54TDr43,Italian Game
5618,AWRJkslu,Sicilian Defense: Bowdler Attack
5619,C0HoGVOS,Russian Game: Urusov Gambit
5620,6nd9lCRv,English Opening: King's English Variation |  Reversed Sicilian
5621,1cyi9WJb,English Opening: Anglo-Scandinavian Defense
5622,4ylXabV1,English Opening: King's English Variation |  Two Knights Variation
5623,YQsOYX73,Reti Opening
5624,MGZE48Oe,Italian Game: Anti-Fried Liver Defense
5625,5wTQ8eft,Philidor Defense #4
5626,YCPtfgvx,Italian Game: Evans Gambit
5627,YkhMvi1c,Caro-Kann Defense
5628,DOSPddy8,Russian Game: Urusov Gambit
5629,tdFx5Wpl,Old Benoni Defense
5630,shapiH9O,King's Indian Attack: Keres Variation #2
5631,wgdX1i72,Four Knights Game: Italian Variation
5632,j7ubwxcz,St. George Defense
5633,BRrgcEui,Hungarian Opening
5634,TcX2VySc,Queen's Pawn Game: Veresov Attack |  Alburt Defense
5635,3zvHxRxD,Indian Game
5636,uweklWqe,Nimzowitsch Defense: Scandinavian Variation |  Exchange Variation
5637,YVJoIqAb,Indian Game
5638,MoJv5gz3,Giuoco Piano
5639,hUQW6fh6,Italian Game: Schilling-Kostic Gambit
5640,qD7mzcUb,Pirc Defense #4
5641,YQmlrWQm,Zukertort Opening: Reversed Mexican Defense
5642,bmyC1oNK,Italian Game: Two Knights Defense
5643,MlnIaVj7,Sicilian Defense: Staunton-Cochrane Variation
5644,l6KBTi8H,Ruy Lopez: Steinitz Defense
5645,1NtGvS7m,Nimzo-Indian Defense: Normal Line
5646,GnareRWj,Nimzo-Indian Defense: Ragozin Variation
5647,H08j1pFJ,Ruy Lopez: Steinitz Defense
5648,TGTtzwp4,Semi-Slav Defense: Main Line
5649,VbxGhjHs,Queen's Gambit Accepted: Old Variation
5650,VsfS8T6S,Polish Opening
5651,eHTmEe4A,Scotch Game: Potter Variation
5652,lQbvYrqG,English Opening: King's English Variation |  Two Knights Variation
5653,NWivyayS,Queen's Gambit Declined
5654,K5yJfIbC,Nimzowitsch-Larsen Attack
5655,5xEtGs7N,Zukertort Opening: Black Mustang Defense
5656,FLZSIBJT,Bird Opening: From's Gambit
5657,NpKzH9Cq,Zukertort Opening: Arctic Defense
5658,Rt9WB32T,Nimzowitsch-Larsen Attack
5659,pu1DxLyC,Alekhine Defense: Steiner Variation
5660,RUbXRrBV,Owen Defense
5661,JCn9C58Z,Dutch Defense
5662,Bh2r8XxQ,Ruy Lopez: Berlin Defense #2
5663,wfrYkOSL,Dutch Defense: Queen's Knight Variation
5664,8l3eqHgJ,Italian Game: Classical Variation |  Giuoco Pianissimo
5665,tKYgGdZN,King's Indian Defense
5666,buvlc0MT,Tarrasch Defense: Classical Variation |  Advance Variation
5667,nw8KmaFH,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted
5668,PUQBs1qo,French Defense: Steinitz Variation |  Boleslavsky Variation
5669,pmGIf3vW,King's Indian Defense
5670,4BFJugDt,Queen's Gambit Declined
